id,ht,rt_ht,rt_rt_cnt
850035345634754560,,,26
849827075582119942,,,1220
850037031665381378,,,10
,,,
,,,
,,,
849988596299780097,,,22
846217642947981312,,,2
,,,
850041099968270337,,,1
850037993838702593,,,1
849827075582119942,,,1235
,,,
850041095702446080,,,5
849827075582119942,,,1246
,,,
850019907156803585,,,13
,,,
850037242043088896,,,2
849827075582119942,,,1243
850029824470953984,,,113
849653889012051968,,,64274
850032657572417536,,,140
849985222032711680,,,410
,,,
850015825906069504,,,1
849467022228553728,,,8253
850040354694889472,,,245
,,,
624361343328522240,,,2548
,,,
,,,
850029849338970112,,,658
,,,
,,,
850026651350073344,,,953
849404541925810176,,,1209
,,,
,,,
,,,
,,,
850006435857522688,,,2750
850022667683905538,,,61
,,,
,,,
849835642519420928,,,14363
849751573114892288,,,330
849422054088683520,,,814
850038120183734274,,,130
,,,
850014784464572417,,,75
850037887991205888,,,1
849585651590860800,,,1525
,,,
850037180999188480,,,1
850041169593675776,,,1
,,,
,,,
,,,
,,,
849033417937342466,,,572
849316599391715330,,,34599
,,,
,,,
850031269090136064,,,70
850039968944795649,,scrimmage,1
849976063333736451,,,230
,,,
,,,
,,,
850040950940459008,,,134
849705340954345476,,,147
,,,
850032664132419584,,,409
849719981465939968,,,2
,,,
,,,
850037416589115393,,,1
,,,
,entrepreneur,,
,,,
,,,
850040420780429312,,,21
,,,
,,,
850037552128065536,,,9
,,,
,,,
,,,
,Poll,,
850037170316300288,,,1
850040237409525760,,,3
849752772073357312,,,66
,,,
849335943177916416,,,5814
,,,
850038158913929217,Scot,Scot,5
849991688701583360,,,812
,,,
850037170316300288,,,1
,,,
850036444513136641,,,9
850020550336446466,UPDATE,UPDATE,335
849993867185270784,,,193
850001674097876992,,,28
849687154901102601,,,42
,,,
850040392007393280,,,1
,,,
850041203601137666,,,1
849968891791060997,,,137
,,,
,,,
849792680846659584,,,2665
,,,
,,,
,,,
850031118023888896,,,2045
,,,
,,,
,,,
,,,
849770342407163904,,,4
850027973495459841,,,341
850025495085412354,,,4
,,,
850004978588635136,,,16
,,,
,,,
,,,
849614741135912960,Benghazi,Benghazi,62
850033339335532544,,,76
849833292677484545,,,41
849777772495081472,,,123
,,,
,,,
849877672624893953,,,16
847781236776902657,,,204002
,,,
850040626246811652,,,4
,,,
848871180484345861,,,2058
,,,
,,,
,,,
850040342896365568,,,40
849741539286953986,,,297
850038334609084417,,,89
849362908941361152,,,11
,,,
,,,
849863152837697536,,,74
850036181819699200,,,84
,,,
849385350724292617,poverty,poverty,1
849672398697902082,,,16
,,,
850040656739393536,,,16
850039924791410688,,,13
,,,
850035464312676353,,,1
,,,
839931214739808258,,,937
848967738085298176,,,538
849995152521396224,,,103
,,,
849653618865307648,,,4673
850035724573433858,,,6
,,,
,,,
847173553531301888,,,3
,,,
849822494139838464,,,6
,,,
,,,
,,,
,,,
750168236298215424,,,32676
,,,
849835025260584962,,,1
848910800743944192,Egypt,Egypt,12
,,,
,,,
849988674607616000,,,1427
850034621551173632,,,94
,,,
,,,
,,,
,,,
,,,
,,,
849835642519420928,,,14366
849634866773843968,,,3792
,,,
849932386100019200,Shanghai,Shanghai,39
850037090045788162,,,9
,,,
849893594840403968,,,5
,,,
,,,
,,,
,,,
,,,
,,,
849761627301982209,,,11
,,,
,,,
,,,
849836507258957825,,,112
,,,
,,,
,,,
850041008918286337,tornado,tornado,2
850040876986511360,,,1
,,,
849360433681231873,,,77
,,,
,,,
850007640147075072,,,325
850034459109937156,,,79
,,,
,,,
850006435857522688,,,2753
850031395778854912,,,6
850025994538729472,,,220
849656699464056832,Pepsi,Pepsi,136810
,,,
,,,
850030062703222784,,,2
849706096369553409,,,197
849703245773766656,,,10903
,,,
849990841322090496,,,4
,,,
849843479068856322,,,259
850039155321061376,,,12
850039224543981568,,,1
,,,
,,,
850020532410085378,,,1111
,,,
850026818224754688,,,11
,,,
850041231648276480,,,1
,,,
,,,
,,,
850041227655380992,,,1
,,,
850028285841027072,,,961
850035340249190400,,,14
849808881756889088,,,11
849948668077768704,,,169
,,,
850038731365122052,,,1
849559590228381696,,,955
,,,
,,,
849895738867896320,,,4
849348140595630081,,,33660
850038202513674245,,,39
,,,
,,,
849669163832537088,,,7
,,,
850039584901799938,,,1
850038475004952576,,,8
850038056216342532,,,12
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849871371429531648,,,534
,,,
,,,
849852382892761088,,,8
,,,
850010987075973121,,,6
,,,
850028251393253376,,,4
,,,
850031925037338624,,,370
849653889012051968,,,64264
850020532410085378,,,1112
,,,
,,,
850041004971499521,,,28
849962986340990977,,,45
849239849534205952,,,6528
849930221478440960,,,13
,,,
847205748253745152,,,714
,,,
849649399156355072,,,1355
,,,
,,,
849939785590468609,,,266
849725767109951488,,,7619
850031400094924800,,,35
850018219754737664,,,75
850029821048504321,,,5
850030345122611200,Politics,Politics,1
850040210809335809,,,114
849942282333716480,,,151
849807551084494848,,,453
,,,
,,,
849577424631279616,,,29
849744941844762626,,,2471
,,,
850039152364146688,Digital,Digital,1
,,,
,,,
849953314825322497,,,38
,,,
850040856564322304,,,2
,,,
,,,
849736175359098880,,,5182
849780307523796994,,,75
,,,
849802776464900096,,,15949
,,,
849732780766441473,,,23410
,,,
,toilet,,
,,,
,,,
,,,
825006133777678337,,,23
850009485678706688,,,4
,,,
,,,
849434017934041088,,,6395
850039558305705984,,,1
,,,
850016135043055616,,,5
849964970787971072,,,2050
757165269131337728,,,223140
,,,
,,,
850041230524284930,,,1
,,,
,,,
849836033193660416,,,2007
,,,
,,,
,,,
850035405613355009,,,15
,,,
,,,
849827075582119942,,,1314
849895568310718464,,,399
,,,
808868337207820288,,,4285
849589791398256641,,,317
,,,
850013345423826945,,,284
850039899105394688,,,41
,,,
850036389181894658,,,48
850037891149508608,,,18
849986396639158276,,,4
849827256574722049,,,2420
850040285912551424,Maine,Maine,3
847150650374918144,,,576
849817621344210944,,,4952
849894306492162048,,,107
850032902574309379,,,139
849914087312064512,,,2
,,,
850029697194917890,,,259
850032241073942528,,,456
,,,
849732780766441473,,,23416
849871093238079488,,,26
850031102957953030,,,24
850008370018963457,,,1
,,,
850040456759185410,Research,Research,1
,,,
850040342896365568,,,41
,,,
,,,
849641674837958656,,,601
849362273315454977,,,193
,,,
849899989061042176,,,379
850040346998435840,,,10
,,,
,,,
,Sherman,,
850011050426724352,,,75
849980144110505984,,,99
,,,
,,,
850022383369023488,,,3
849716612483735554,,,4
849798655955664896,,,8383
,,,
,,,
849242029511118849,,,249
848506068233707520,,,6601
,,,
849732780766441473,,,23415
,,,
850024816052764672,,,16
,,,
375759718251503616,,,1378
,,,
849883883755667456,,,16
,,,
850006960925790208,,,278
,,,
842578035236896768,,,10902
849802398855987200,,,1973
,,,
850041196877631491,,,1
850028795629383680,,,36
,,,
837180557037563904,,,23756
,,,
850030384834326530,,,361
,,,
847901363229134854,,,13
,,,
849717110854909952,,,3315
850008540798476289,,,32
850035447476740097,,,51
850035708454719494,,,2
850037654238494720,,,9
850040910851313666,,,1
,,,
850040411401981953,,,5
849755245269921792,,,6
850030037185306625,,,236
849653889012051968,,,64281
,KC,,
,,,
,,,
850031478314553344,,,68
850028077719617536,,,1
850028285841027072,,,964
850019134238674944,,,443
,,,
850040903720947712,,,2
850022868087955456,,,6
849585173410619392,,,204
,,,
850038363851816960,,,2
,,,
850037444426825728,,,628
846751867615023106,,,3
,,,
850041077931401217,,,1
,,,
,,,
850039925160464384,,,329
850040354694889472,,,250
850039237978226691,,,5
,,,
,,,
850027543331721216,,,36
849698605904437249,,,211
849582075858628608,,,11303
850012006547689472,,,727
,,,
850025859335507972,,,7
849452153441853447,,,6761
,,,
849679536295903232,,,531
,,,
849984338301251584,,,410
850039164200509441,,,3
,,,
850017895874736129,,,367
850041151646302212,,,1
,,,
,,,
850011036166086657,,,7
849873589394440193,,,419
,,,
850041152443166721,,,2
850008540798476289,,,31
,,,
,,,
,horror,,
,,,
850020738991964160,,,19
850016779837603840,,,9
849694884680355840,,,7
850034112274378752,,,2
849976063333736451,,,232
849870568849584129,,,2
850002506956627969,,,14
,,,
849675176354529281,,,15399
850017895874736129,,,312
850040475558047744,,ff,5
850038974844416000,,,55
,,,
849739306100858880,,,432
850008540798476289,,,31
,,,
848974182838882306,,,2079
849888077543821313,,,1
847034240529321984,,,541
850028705091137536,,,48
847890425465667586,,,3
,,,
850001284954546176,,,152
,,,
850028802990362626,,,3
848845878043574272,,,42
850030373056561152,Rosewood,Rosewood,7
,,,
849810712293756929,,,276
849718716510162947,,,3470
,,,
850015436162949120,,,1
,,,
,,,
849997238134870016,,,293
849851996886716416,,,54
842578035236896768,,,10903
,,,
,,,
,,,
848541110272233473,,,976
849802776464900096,,,15956
,,,
,,,
850040307106361344,,,1
850036764253310976,,,22
849832123934674944,,,227
,,,
,,,
,,,
,,,
850030539998470144,,,2
,revenge,,
,,,
,,,
,,,
,,,
849805651350102017,,,6752
,,,
850008540798476289,,,31
,,,
850041276502233088,,,1
850010876258246656,,,5
,,,
,,,
850040354694889472,,,251
849934118720851968,,,1
,,,
,,,
850040950940459008,,,153
849967156267819009,,,7
,,,
,,,
849982888368099328,,,1530
,,,
,,,
850041077679534080,Stokes,Stokes,10
849988177246945281,,,33
849291659888209920,,,1681
,,,
,,,
849997236121587713,,,333
,,,
,,,
,,,
849617333052211203,,,122479
849708774076043265,,,2
,,,
849879605037211648,,,356
,,,
850023838150782977,,,51
850020075503595520,,,12
,,,
,,,
,,,
,,,
,,,
850040931525021697,,,2
850036320823017472,,,3
849835642519420928,,,14376
,,,
849812329789345792,,,223
847992243868880896,,,43892
,,,
,,,
850041203861188609,,,17
,,,
849656699464056832,Pepsi,Pepsi,136820
850033884498735105,,,9
849717110854909952,,,3316
,,,
,,,
850041108314894336,,,2
,virgin,,
,,,
849390328595566594,,,4905
849761519004925952,,,9450
850037149797953537,,,82
,,,
849935991225954305,Lesbian,Lesbian,7
848845878043574272,,,44
,,,
,,,
,,,
850040952601313280,,,1
850040710627827713,,,1
849653889012051968,,,64277
,,,
,,,
805415524003782656,,,1506
850035558848114688,,,26
849802776464900096,,,15952
849758053180346368,,,46
850027385063751681,,,9
,,,
850034197536419841,,,5
849851183950958592,,,187
,,,
,,,
849995010493886464,,,545
,,,
850040410265309186,,,5
849817635164434435,,,2
849762080177639424,,,2055
850037890289614850,,,36
849608737614704640,,,233
850004371572228096,,,9
,,,
850038995920666626,,,1
850003314595045376,,,50
849710227918336001,,,155
,,,
849835642519420928,,,14376
849836066634960896,,,487
850033152483631105,,,7
,,,
850018279854792704,,,192
850039681735692288,,,1
850016092470865920,,,5
850040251384987648,,,1
,,,
,,,
,,,
,,,
850034795975516160,,,70
850034876447428608,,,2
,,,
849653889012051968,,,64294
849988935602257920,,,70
849825602991529985,,,244
,,,
849796558761725952,,,5
850039322942128128,,,7
850026272163995648,,,42
849681921042927617,,,50467
,,,
850016444108521473,,,138
842574282244968449,,,262
850003246857027584,,,177
,,,
850020820294533120,,,901
850038995920666626,,,1
850034411617665024,,,49
849408098972426242,,,447
,,,
849996059774464000,,,34
849826754202144768,,,11527
,,,
,,,
,Microsoft,,
,,,
849732780766441473,,,23425
,,,
849794817311813632,,,453
850040902483660800,,,1
850025261600919552,,,230
850041197586526208,,,1
850025635028369408,,,11734
850026237485625345,outnumbered,outnumbered,16
848845878043574272,,,46
849681569052856320,,,46
850037444426825728,,,635
849671186254618626,,,35634
850014242656837632,,,383
849634426745180161,,,5095
849765666127319041,,,682
850014547779964928,Tarot,Tarot,13
849511105110081536,,,1211
850039188984651776,Dominion,Dominion,3
,,,
850036858037862401,,,20
,,,
,,,
850038102601195521,,,1
,,,
847119456526635008,,,3
838561118289281025,,,1
,,,
838520854942212096,,,2038
,,,
,,,
,,,
849793550179020801,,,9809
,,,
849302645030490112,,,168
,,,
849461852014878720,,,10379
,,,
849856023070253056,,,1
,,,
850017711887462400,,,142
849886393845379072,,,647
,,,
,,,
,,,
,DAYS,,
850033060968112128,,,145
850039925160464384,,,338
849980357340311553,,,930
,FOLLOW,,
,,,
850035986004418560,,,61
686873264807792640,,,2240
850040351939334144,,,2
850040902483660800,,,1
715097299333029890,,,3186
,,,
848845878043574272,,,49
,,,
,,,
849687328100634624,Syrian,Syrian,10731
849696532664373251,,,1612
,,,
849993787065675776,,,3
,,,
,,,
850025635028369408,,,11739
,,,
,,,
850038015460356096,,,4
850037712274939905,,,6
850038120183734274,,,131
,,,
848104339197526016,,,18
850040902483660800,,,1
,,,
,ISIS,,
,,,
849974915075895296,,,83
,,,
,,,
850038968909524993,,,1
849663829831294977,,,3073
850040489827065865,,,5
849467516854435841,,,1104
850038063204007936,,,5
,,,
850037855523151872,,,1
849943172503523329,,,119
,,,
,,,
,,,
,,,
849970022302744576,,,124
849471920206745604,,,37723
624361343328522240,,,2551
850014674049536000,,,138
,,,
850030430225133568,,,17
,,,
849950700645646336,,,1362
,,,
850024124307124225,,,126
850038262156709893,,,1
,,,
,,,
850033630328094721,,,25
,,,
850030531756515328,,,19
,PR,,
,,,
850011835088740352,,,152
845792670035464192,,,551
832749605502595075,,,5
,,,
849757539722027009,,,588
850039362620235777,,,1
,,,
,,,
849827075582119942,,,1317
849959892215574528,,,260
850030659116478464,,,75
,,,
849980357340311553,,,931
,,,
849739366532390912,,,92
849842350805352448,,,110
850026556852490241,,,36
,,,
850028985408991234,,,4
849968782785351680,,,1
850013946975105024,,,442
849759789177614336,,,2519
795400465206775808,,,2187
850009432876621824,,,3
,,,
,,,
849850350114877440,,,2
,,,
,,,
850002730701774848,,,3
810276967350149120,,,407
,,,
849846408244936704,,,222
849851853173141504,,,353
850041112668581889,,,3
849653889012051968,,,64287
,,,
850039985923383297,,,1
849559590228381696,,,956
,,,
,,,
,,,
,,,
,,,
850021170120413184,,,1
846568119908786179,,,709
,,,
850039925160464384,,,343
,,,
,,,
,,,
849794675565309952,,,15
850040354694889472,,,256
850024869932740614,,,3
811469934526021632,,,614
,,,
849852171399057408,,,274
,,,
849721819074613257,SAT,SAT,42
849006028524064768,,,5
849341813785841664,,,78161
849715614910263296,,,18454
,,,
,,,
849955480843632640,,,2654
,,,
850035169939652609,,,358
,,,
850036328943067136,,,2
849953524280676352,,,309
,,,
849862350005993472,,,1031
,,,
850013864750071808,,,276
850026838923595776,,,23
849794615146315780,,,96
,,,
,,,
,,,
848845878043574272,,,57
,,,
,,,
849442468026298368,,,1745
,,,
846528523644874757,,,166
850040380565315585,AI,AI,2
850038807097475073,,,7
,,,
,,,
848845878043574272,,,55
849997528640610305,,,182
753064256900308992,,,10181
,,,
849987931167182848,,,86
,,,
849680962430566401,,,32
850038987263807491,,,1
849839857744715776,,,4
,,,
,,,
,,,
,,,
,,,
,,,
849126432886444032,,,64
849239849534205952,,,6530
850040974449545216,,,2
849713478847934464,,,1119
849835842587807744,,,1360
850009291645779968,,,8
850036659735347201,,,3
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849859583145369600,,,3
,,,
849099159277850626,,,1
,,,
850010230935228416,,,577
,,,
,,,
849990542721208320,,,4
,,,
849823954416132097,,,416
,,,
850034259511435265,,,1
849987126687125504,,,37
,,,
,,,
849824349427310592,,,44
824774792838578177,,,37
624361343328522240,,,2552
849799739147116545,,,2
,,,
849995097315966979,,,30
850011688627822592,,,4
,,,
850021853909270528,,,314
850018014040911872,,,1
849675176354529281,,,15402
849813711573352449,,,20
849732780766441473,,,23439
,,,
850038849048850432,,,2
850032410792263680,,,1
,,,
850041255727968257,,,2
,,,
850010525501186049,,,237
849964181541597185,,,1384
849321407230218240,,,30
850000552163520513,,,1592
,,,
850041006657556480,hiring,hiring,1
,,,
827369276373921795,,,1673
849903601673797632,,,51
849992039718674433,,,1
849440271117021185,,,298
849971701517602816,,,102
850041255727968257,,,2
849443736568430592,,,3136
,,,
850039254394830848,,,1
817146996612022273,,,6714
,,,
,,,
849732157648109569,,,2746
850030349790859266,Reign,Reign,27
850022903735357443,God,God,2
,,,
850003175281012737,,,290
850040765820657669,,,4
,,,
850033849870553088,,,13
,,,
,,,
849753600775651329,,,415
,,,
,,,
850025413896220672,,,1
849960691268288517,,,81
,,,
,,,
850034132994453504,,,32
,,,
,,,
,,,
850039517050314752,,,18
,Microsoft,,
,,,
,,,
850034585945522176,,,59
849767338148868096,,,2070
849943038243876866,,,272
850029495067299840,,,1
848267630167285760,,,1
850028285841027072,,,975
850040965654097921,,,1
850038609751265280,,,8
850041255727968257,,,2
849996120348667906,,,404
,,,
,,,
850017407511003136,,,494
850041247540678656,Stokes,Stokes,4
,,,
,,,
,,,
,,,
849776734975152129,,,49
850017265147891712,,,198
849744457654296577,Muslims,Muslims,255
,,,
849792360468840450,,,1
,,,
850040987489402880,,,3
847821196242571265,,,3788
850014451143245824,,,14
845823277771739136,,,1793
838761590782636036,,,373
,,,
850030718164099073,,,379
849635794994286592,Syria,Syria,5919
849804101621764096,,,22
,,,
849978875584983040,,,1757
849902189795528705,,,1
,,,
,,,
,Chicago,,
,,,
850041255727968257,,,2
,,,
847188856562704384,,,2308
,,,
,,,
,,,
,,,
850041255727968257,,,2
,,,
,,,
850039803156598784,,,13
,,,
850040745864159232,,,12
,,,
646847324212326400,,,1
849653889012051968,,,64304
849524478329618432,,,1407
850037662278987776,,,2
,,,
849772916833210368,,,8810
,,,
,MI,,
,,,
,,,
,,,
,,,
850030496260263937,,,15
,,,
849841343455219712,,,1
,,,
674369753738121216,,,6477
850041203861188609,,,25
,,,
,,,
,,,
849829751376236549,,,2196
850040591526363140,recap,recap,4
850024293106843648,,,31
849790322406195203,,,785
849747361362563074,,,174
,,,
849745436613259264,,,99
850039323282087936,,,1
,,,
850036332168708096,,,2
849830770650886144,,,218
850039314910248960,,,70
,,,
849656854322040832,,,122
,,,
,job,,
,,,
850040668240183298,,,6
849370770195304448,Repost,Repost,2
,,,
849687371163545608,,,4922
850040912633884675,,,36
850040927024545795,,,3
849681921042927617,,,50472
,,,
850041261855842304,,,4
850016023105466370,,,2
850030384834326530,,,366
850018148787122177,,,57
,,,
850035954513588224,,,2
,,,
,,,
850041248224292865,,,2
850025767131947009,,,20
850040217662885888,,,1
850039632498708482,,,2
849732780766441473,,,23441
,,,
850028637126615041,,,2
,,,
850025624932683780,,,580
,,,
,,,
850038164626567168,Chelsea,Chelsea,1
689279740738433024,,,7824
849765621768355841,,,1319
,,,
850040992564695040,,,1
,,,
849787114661093376,,,1249
850041004971499521,,,35
850039825444950020,,,4
,F,,
,,,
849817752596623360,,,3946
,Jazz,,
850014987808649217,,,2
,,,
849938206128820224,,,2463
850040950940459008,,,157
849593954580414464,,,1132
849938707402641408,,,54
,Apple,,
,,,
847202708692045824,,,985
,whitewashing,,
,,,
850015250623713281,,,92
,,,
,,,
,,,
850025289392549888,,,10
850018945486778370,,,1
849971552145866752,,,157
,,,
,Assad,,
850022821535207425,,,339
,,,
850027613015777280,,,15
,,,
